iter	RMSE
790	0.009495588748
791	0.009482243122
792	0.009463342121
793	0.009462368346
794	0.009453503233
795	0.009442924999
796	0.009432849101
797	0.009417084564
798	0.009392738935
799	0.009377261197
800	0.009354969996
801	0.009337813165
802	0.009318182965
803	0.009307567564
804	0.009283058021
805	0.009275041451
806	0.009258559099
807	0.009242196032
808	0.00922687497
809	0.009209869146
810	0.009197585911
811	0.0091754298
812	0.009150314643
813	0.009143015845
814	0.009110440789
815	0.009109025524
816	0.009089046937
817	0.009072667133
818	0.009070999757
819	0.009070067099
820	0.009049746083
821	0.009037259066
822	0.009020974355
823	0.008991370052
824	0.008984194809
825	0.008977144039
826	0.008966400102
827	0.008964071143
828	0.008948213205
829	0.008940794503
830	0.008905506086
831	0.008897058521
832	0.008894904586
833	0.00889229586
834	0.008868990711
835	0.008845377634
836	0.008833477036
837	0.008819982453
838	0.008809920502
839	0.008806815113
840	0.008784280287
841	0.00876102907
842	0.008759222721
843	0.008745635807
844	0.008737487667
845	0.008720732026
846	0.008704865315
847	0.008688733917
848	0.008679253669
849	0.008655548968
850	0.008654645221
851	0.008642533554
852	0.008612941576
853	0.008609535712
854	0.008583376722
855	0.008573429846
856	0.008554246334
857	0.008536012187
858	0.008530795032
859	0.008523500678
860	0.008515623017
861	0.008500293587
862	0.008485524606
863	0.008464478678
864	0.008463639225
865	0.008462572874
866	0.008446785958
867	0.008425447563
868	0.008405233441
869	0.008393114275
870	0.00838235175
871	0.00836527905
872	0.008360558109
873	0.008354935548
874	0.008343286047
875	0.008326844738
876	0.008311965452
877	0.008296008109
878	0.008286139755
879	0.008276061055
880	0.008256975212
881	0.008253470578
882	0.00823480295
883	0.0082274201
884	0.008215871583
885	0.008207029389
886	0.008194611617
887	0.008170697731
888	0.008161642049
889	0.008147467494
890	0.008131536996
891	0.00812051035
892	0.008110323725
893	0.008109195222
894	0.008093708209
895	0.008076546988
896	0.008069908022
897	0.008050245386
898	0.008030914136
899	0.008018277119
900	0.008006888687
901	0.007998511251
902	0.007983563269
903	0.00796306682
904	0.007957893919
905	0.007957013852
906	0.007935101716
907	0.007915850626
908	0.007914856742
909	0.007904885773
910	0.007894704885
911	0.007875904332
912	0.007856746586
913	0.00784612658
914	0.007827846187
915	0.007826228582
916	0.007810867502
917	0.007801287276
918	0.007793329821
919	0.007780710333
920	0.007768176766
921	0.007762396009
922	0.007742894599
923	0.007723460311
924	0.007716164538
925	0.007713840829
926	0.007706493038
927	0.007697886199
928	0.007687068146
929	0.007681829199
930	0.007668452974
931	0.007651226341
932	0.007637018893
933	0.007619835937
934	0.007617596028
935	0.007609997597
936	0.00760919006
937	0.007597668877
938	0.007580567953
939	0.007578017473
940	0.007568429583
941	0.007560197618
942	0.007546278829
943	0.007528181292
944	0.007517435916
945	0.007498206396
946	0.007488297102
947	0.007475876452
948	0.0074562644
949	0.007449640845
950	0.007435690391
951	0.007409632124
952	0.007404233803
953	0.007393815052
954	0.007383514673
955	0.007365909785
956	0.007339478505
957	0.007325865497
958	0.007315881192
959	0.00729915792
960	0.007280406619
961	0.007269815618
962	0.007262322402
963	0.007243773023
964	0.007231784453
965	0.007223969648
966	0.007216377362
967	0.007205669149
968	0.007183103291
969	0.007171685744
970	0.007155007642
971	0.007139741621
972	0.007138904323
973	0.007126630094
974	0.007110566072
975	0.007109236471
976	0.007099283149
977	0.007094629233
978	0.007093865347
979	0.007073908765
980	0.007070485257
981	0.00706167995
982	0.007053927944
983	0.007036192314
984	0.007022617445
985	0.007007623969
986	0.007001485886
987	0.00698506631
988	0.006983335951
989	0.006972412059
990	0.006962915662
991	0.006951442439
992	0.006948489595
993	0.006936490036
994	0.006929171105
995	0.006916114529
996	0.006901190813
997	0.006882654171
998	0.006872490187
999	0.006853775662
